gene_id	symbol	name	cytoband	type	num_cohort_ssm_affected_cases	num_cohort_ssm_cases	cohort_ssm_affected_cases_percentage	num_gdc_ssm_affected_cases	num_gdc_ssm_cases	gdc_ssm_affected_cases_percentage	num_cohort_cnv_cases	num_cohort_cnv_gain_cases	cohort_cnv_gain_cases_percentage	num_cohort_cnv_loss_cases	cohort_cnv_loss_cases_percentage	num_mutations	annotations
ENSG00000168610	STAT3	signal transducer and activator of transcription 3	17q21.2	protein_coding	11	609	1.81	214	16405	1.30	666	229	34.38	44	6.61	11	Cancer Gene Census
ENSG00000169032	MAP2K1	mitogen-activated protein kinase kinase 1	15q22.31	protein_coding	11	609	1.81	148	16405	0.90	666	61	9.16	212	31.83	10	Cancer Gene Census
ENSG00000171843	MLLT3	MLLT3 super elongation complex subunit	9p21.3	protein_coding	11	609	1.81	131	16405	0.80	666	76	11.41	278	41.74	11	Cancer Gene Census
ENSG00000179295	PTPN11	protein tyrosine phosphatase non-receptor type 11	12q24.13	protein_coding	11	609	1.81	333	16405	2.03	666	122	18.32	117	17.57	12	Cancer Gene Census
ENSG00000184384	MAML2	mastermind like transcriptional coactivator 2	11q21	protein_coding	11	609	1.81	256	16405	1.56	666	187	28.08	89	13.36	12	Cancer Gene Census
ENSG00000187098	MITF	melanocyte inducing transcription factor	3p13	protein_coding	11	609	1.81	177	16405	1.08	666	53	7.96	210	31.53	12	Cancer Gene Census
ENSG00000196531	NACA	nascent polypeptide associated complex subunit alpha	12q13.3	protein_coding	11	609	1.81	341	16405	2.08	666	172	25.83	67	10.06	14	Cancer Gene Census
ENSG00000066117	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	12q13.12	protein_coding	10	609	1.64	102	16405	0.62	666	163	24.47	89	13.36	11	Cancer Gene Census
ENSG00000073578	SDHA	succinate dehydrogenase complex flavoprotein subunit A	5p15.33	protein_coding	10	609	1.64	191	16405	1.16	666	406	60.96	24	3.60	10	Cancer Gene Census
ENSG00000085832	EPS15	epidermal growth factor receptor pathway substrate 15	1p32.3	protein_coding	10	609	1.64	183	16405	1.12	666	137	20.57	96	14.41	10	Cancer Gene Census
ENSG00000096384	HSP90AB1	heat shock protein 90 alpha family class B member 1	6p21.1	protein_coding	10	609	1.64	201	16405	1.23	666	225	33.78	70	10.51	10	Cancer Gene Census
ENSG00000116062	MSH6	mutS homolog 6	2p16.3	protein_coding	10	609	1.64	318	16405	1.94	666	183	27.48	37	5.56	10	Cancer Gene Census
ENSG00000118503	TNFAIP3	TNF alpha induced protein 3	6q23.3	protein_coding	10	609	1.64	178	16405	1.09	666	66	9.91	255	38.29	10	Cancer Gene Census
ENSG00000122406	RPL5	ribosomal protein L5	1p22.1	protein_coding	10	609	1.64	158	16405	0.96	666	116	17.42	165	24.77	10	Cancer Gene Census
ENSG00000125618	PAX8	paired box 8	2q14.1	protein_coding	10	609	1.64	139	16405	0.85	666	190	28.53	25	3.75	10	Cancer Gene Census
ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1	17p11.2	protein_coding	10	609	1.64	284	16405	1.73	666	98	14.71	204	30.63	10	Cancer Gene Census
ENSG00000134371	CDC73	cell division cycle 73	1q31.2	protein_coding	10	609	1.64	183	16405	1.12	666	432	64.86	10	1.50	10	Cancer Gene Census
ENSG00000136504	KAT7	lysine acetyltransferase 7	17q21.33	protein_coding	10	609	1.64	149	16405	0.91	666	263	39.49	24	3.60	11	Cancer Gene Census
ENSG00000137265	IRF4	interferon regulatory factor 4	6p25.3	protein_coding	10	609	1.64	207	16405	1.26	666	213	31.98	75	11.26	11	Cancer Gene Census
ENSG00000138081	FBXO11	F-box protein 11	2p16.3	protein_coding	10	609	1.64	172	16405	1.05	666	184	27.63	38	5.71	10	Cancer Gene Census
ENSG00000138363	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	2q35	protein_coding	10	609	1.64	158	16405	0.96	666	157	23.57	54	8.11	10	Cancer Gene Census
ENSG00000144554	FANCD2	FA complementation group D2	3p25.3	protein_coding	10	609	1.64	272	16405	1.66	666	48	7.21	232	34.83	10	Cancer Gene Census
ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3	8p11.23	protein_coding	10	609	1.64	296	16405	1.80	666	149	22.37	206	30.93	11	Cancer Gene Census
ENSG00000147655	RSPO2	R-spondin 2	8q23.1	protein_coding	10	609	1.64	138	16405	0.84	666	336	50.45	30	4.50	10	Cancer Gene Census
ENSG00000151348	EXT2	exostosin glycosyltransferase 2	11p11.2	protein_coding	10	609	1.64	158	16405	0.96	666	126	18.92	96	14.41	11	Cancer Gene Census
ENSG00000156976	EIF4A2	eukaryotic translation initiation factor 4A2	3q27.3	protein_coding	10	609	1.64	204	16405	1.24	666	162	24.32	136	20.42	10	Cancer Gene Census
ENSG00000157404	KIT	KIT proto-oncogene, receptor tyrosine kinase	4q12	protein_coding	10	609	1.64	336	16405	2.05	666	140	21.02	87	13.06	11	Cancer Gene Census
ENSG00000157554	ERG	ETS transcription factor ERG	21q22.2	protein_coding	10	609	1.64	216	16405	1.32	666	131	19.67	153	22.97	10	Cancer Gene Census
ENSG00000162613	FUBP1	far upstream element binding protein 1	1p31.1	protein_coding	10	609	1.64	227	16405	1.38	666	123	18.47	137	20.57	10	Cancer Gene Census
ENSG00000166949	SMAD3	SMAD family member 3	15q22.33	protein_coding	10	609	1.64	160	16405	0.98	666	59	8.86	212	31.83	10	Cancer Gene Census
ENSG00000170577	SIX2	SIX homeobox 2	2p21	protein_coding	10	609	1.64	108	16405	0.66	666	186	27.93	37	5.56	10	Cancer Gene Census
ENSG00000171723	GPHN	gephyrin	14q23.3	protein_coding	10	609	1.64	213	16405	1.30	666	140	21.02	132	19.82	11	Cancer Gene Census
ENSG00000173575	CHD2	chromodomain helicase DNA binding protein 2	15q26.1	protein_coding	10	609	1.64	354	16405	2.16	666	98	14.71	179	26.88	10	Cancer Gene Census
ENSG00000179348	GATA2	GATA binding protein 2	3q21.3	protein_coding	10	609	1.64	129	16405	0.79	666	139	20.87	123	18.47	10	Cancer Gene Census
ENSG00000179583	CIITA	class II major histocompatibility complex transactivator	16p13.13	protein_coding	10	609	1.64	319	16405	1.94	666	201	30.18	77	11.56	10	Cancer Gene Census
ENSG00000180644	PRF1	perforin 1	10q22.1	protein_coding	10	609	1.64	171	16405	1.04	666	110	16.52	130	19.52	10	Cancer Gene Census
ENSG00000182197	EXT1	exostosin glycosyltransferase 1	8q24.11	protein_coding	10	609	1.64	215	16405	1.31	666	348	52.25	22	3.30	10	Cancer Gene Census
ENSG00000197323	TRIM33	tripartite motif containing 33	1p13.2	protein_coding	10	609	1.64	212	16405	1.29	666	104	15.62	176	26.43	11	Cancer Gene Census
ENSG00000198053	SIRPA	signal regulatory protein alpha	20p13	protein_coding	10	609	1.64	144	16405	0.88	666	182	27.33	131	19.67	10	Cancer Gene Census
ENSG00000198604	BAZ1A	bromodomain adjacent to zinc finger domain 1A	14q13.1, 14q13.2	protein_coding	10	609	1.64	270	16405	1.65	666	257	38.59	69	10.36	10	Cancer Gene Census
ENSG00000204713	TRIM27	tripartite motif containing 27	6p22.1	protein_coding	10	609	1.64	135	16405	0.82	666	223	33.48	69	10.36	10	Cancer Gene Census
ENSG00000005073	HOXA11	homeobox A11	7p15.2	protein_coding	9	609	1.48	103	16405	0.63	666	328	49.25	33	4.95	10	Cancer Gene Census
ENSG00000033030	ZCCHC8	zinc finger CCHC-type containing 8	12q24.31	protein_coding	9	609	1.48	142	16405	0.87	666	135	20.27	125	18.77	9	Cancer Gene Census
ENSG00000051382	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	3q22.3	protein_coding	9	609	1.48	241	16405	1.47	666	150	22.52	119	17.87	9	Cancer Gene Census
ENSG00000065559	MAP2K4	mitogen-activated protein kinase kinase 4	17p12	protein_coding	9	609	1.48	214	16405	1.30	666	43	6.46	287	43.09	9	Cancer Gene Census
ENSG00000076242	MLH1	mutL homolog 1	3p22.2	protein_coding	9	609	1.48	200	16405	1.22	666	38	5.71	233	34.98	9	Cancer Gene Census
ENSG00000078399	HOXA9	homeobox A9	7p15.2	protein_coding	9	609	1.48	79	16405	0.48	666	328	49.25	33	4.95	9	Cancer Gene Census
ENSG00000082898	XPO1	exportin 1	2p15	protein_coding	9	609	1.48	196	16405	1.19	666	184	27.63	39	5.86	13	Cancer Gene Census
ENSG00000106483	SFRP4	secreted frizzled related protein 4	7p14.1	protein_coding	9	609	1.48	152	16405	0.93	666	314	47.15	36	5.41	9	Cancer Gene Census
ENSG00000110395	CBL	Cbl proto-oncogene	11q23.3	protein_coding	9	609	1.48	205	16405	1.25	666	146	21.92	125	18.77	9	Cancer Gene Census
ENSG00000112175	BMP5	bone morphogenetic protein 5	6p12.1	protein_coding	9	609	1.48	261	16405	1.59	666	206	30.93	78	11.71	10	Cancer Gene Census
ENSG00000115170	ACVR1	activin A receptor type 1	2q24.1	protein_coding	9	609	1.48	125	16405	0.76	666	191	28.68	31	4.65	9	Cancer Gene Census
ENSG00000117020	AKT3	AKT serine/threonine kinase 3	1q43, 1q44	protein_coding	9	609	1.48	156	16405	0.95	666	405	60.81	18	2.70	10	Cancer Gene Census
ENSG00000118513	MYB	MYB proto-oncogene, transcription factor	6q23.3	protein_coding	9	609	1.48	208	16405	1.27	666	69	10.36	259	38.89	9	Cancer Gene Census
ENSG00000118689	FOXO3	forkhead box O3	6q21	protein_coding	9	609	1.48	125	16405	0.76	666	53	7.96	282	42.34	9	Cancer Gene Census
ENSG00000121989	ACVR2A	activin A receptor type 2A	2q22.3, 2q23.1	protein_coding	9	609	1.48	375	16405	2.29	666	186	27.93	35	5.26	9	Cancer Gene Census
ENSG00000132906	CASP9	caspase 9	1p36.21	protein_coding	9	609	1.48	83	16405	0.51	666	137	20.57	120	18.02	9	Cancer Gene Census
ENSG00000139263	LRIG3	leucine rich repeats and immunoglobulin like domains 3	12q14.1	protein_coding	9	609	1.48	246	16405	1.50	666	186	27.93	63	9.46	9	Cancer Gene Census
ENSG00000143924	EML4	EMAP like 4	2p21	protein_coding	9	609	1.48	195	16405	1.19	666	189	28.38	37	5.56	9	Cancer Gene Census
ENSG00000147862	NFIB	nuclear factor I B	9p23, 9p22.3	protein_coding	9	609	1.48	163	16405	0.99	666	77	11.56	271	40.69	9	Cancer Gene Census
ENSG00000148737	TCF7L2	transcription factor 7 like 2	10q25.2, 10q25.3	protein_coding	9	609	1.48	300	16405	1.83	666	109	16.37	140	21.02	9	Cancer Gene Census
ENSG00000150907	FOXO1	forkhead box O1	13q14.11	protein_coding	9	609	1.48	164	16405	1.00	666	58	8.71	259	38.89	9	Cancer Gene Census
ENSG00000154767	XPC	XPC complex subunit, DNA damage recognition and repair factor	3p25.1	protein_coding	9	609	1.48	144	16405	0.88	666	46	6.91	235	35.29	9	Cancer Gene Census
ENSG00000158715	SLC45A3	solute carrier family 45 member 3	1q32.1	protein_coding	9	609	1.48	136	16405	0.83	666	422	63.36	13	1.95	10	Cancer Gene Census
ENSG00000164754	RAD21	RAD21 cohesin complex component	8q24.11	protein_coding	9	609	1.48	197	16405	1.20	666	345	51.80	24	3.60	9	Cancer Gene Census
ENSG00000165699	TSC1	TSC complex subunit 1	9q34.13	protein_coding	9	609	1.48	273	16405	1.66	666	79	11.86	190	28.53	9	Cancer Gene Census
ENSG00000168421	RHOH	ras homolog family member H	4p14	protein_coding	9	609	1.48	83	16405	0.51	666	125	18.77	114	17.12	9	Cancer Gene Census
ENSG00000170836	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	17q23.2	protein_coding	9	609	1.48	152	16405	0.93	666	265	39.79	30	4.50	11	Cancer Gene Census
ENSG00000171791	BCL2	BCL2 apoptosis regulator	18q21.33	protein_coding	9	609	1.48	62	16405	0.38	666	68	10.21	247	37.09	9	Cancer Gene Census
ENSG00000175387	SMAD2	SMAD family member 2	18q21.1	protein_coding	9	609	1.48	175	16405	1.07	666	75	11.26	244	36.64	9	Cancer Gene Census
ENSG00000178573	MAF	MAF bZIP transcription factor	16q23.2	protein_coding	9	609	1.48	113	16405	0.69	666	125	18.77	166	24.92	9	Cancer Gene Census
ENSG00000181690	PLAG1	PLAG1 zinc finger	8q12.1	protein_coding	9	609	1.48	182	16405	1.11	666	255	38.29	65	9.76	9	Cancer Gene Census
ENSG00000182158	CREB3L2	cAMP responsive element binding protein 3 like 2	7q33	protein_coding	9	609	1.48	137	16405	0.84	666	247	37.09	60	9.01	9	Cancer Gene Census
ENSG00000183765	CHEK2	checkpoint kinase 2	22q12.1	protein_coding	9	609	1.48	165	16405	1.01	666	72	10.81	202	30.33	9	Cancer Gene Census
ENSG00000185630	PBX1	PBX homeobox 1	1q23.3	protein_coding	9	609	1.48	184	16405	1.12	666	436	65.47	13	1.95	9	Cancer Gene Census
ENSG00000187741	FANCA	FA complementation group A	16q24.3	protein_coding	9	609	1.48	255	16405	1.55	666	102	15.32	211	31.68	9	Cancer Gene Census
ENSG00000197299	BLM	BLM RecQ like helicase	15q26.1	protein_coding	9	609	1.48	261	16405	1.59	666	77	11.56	188	28.23	10	Cancer Gene Census
ENSG00000198900	TOP1	DNA topoisomerase I	20q12	protein_coding	9	609	1.48	168	16405	1.02	666	218	32.73	77	11.56	9	Cancer Gene Census
ENSG00000204209	DAXX	death domain associated protein	6p21.32	protein_coding	9	609	1.48	179	16405	1.09	666	226	33.93	67	10.06	9	Cancer Gene Census
ENSG00000062822	POLD1	DNA polymerase delta 1, catalytic subunit	19q13.33	protein_coding	8	609	1.31	251	16405	1.53	666	91	13.66	160	24.02	9	Cancer Gene Census
ENSG00000068323	TFE3	transcription factor binding to IGHM enhancer 3	Xp11.23	protein_coding	8	609	1.31	203	16405	1.24	666	0	0.00	0	0.00	9	Cancer Gene Census
ENSG00000072364	AFF4	AF4/FMR2 family member 4	5q31.1	protein_coding	8	609	1.31	241	16405	1.47	666	88	13.21	190	28.53	8	Cancer Gene Census
ENSG00000095015	MAP3K1	mitogen-activated protein kinase kinase kinase 1	5q11.2	protein_coding	8	609	1.31	384	16405	2.34	666	137	20.57	159	23.87	8	Cancer Gene Census
ENSG00000103126	AXIN1	axin 1	16p13.3	protein_coding	8	609	1.31	243	16405	1.48	666	160	24.02	129	19.37	8	Cancer Gene Census
ENSG00000108375	RNF43	ring finger protein 43	17q22	protein_coding	8	609	1.31	402	16405	2.45	666	252	37.84	34	5.11	11	Cancer Gene Census
ENSG00000110777	POU2AF1	POU class 2 homeobox associating factor 1	11q23.1	protein_coding	8	609	1.31	89	16405	0.54	666	145	21.77	129	19.37	8	Cancer Gene Census
ENSG00000112531	QKI	QKI, KH domain containing RNA binding	6q26	protein_coding	8	609	1.31	188	16405	1.15	666	58	8.71	270	40.54	8	Cancer Gene Census
ENSG00000117400	MPL	MPL proto-oncogene, thrombopoietin receptor	1p34.2	protein_coding	8	609	1.31	146	16405	0.89	666	162	24.32	80	12.01	8	Cancer Gene Census
ENSG00000123388	HOXC11	homeobox C11	12q13.13	protein_coding	8	609	1.31	93	16405	0.57	666	169	25.38	75	11.26	8	Cancer Gene Census
ENSG00000124181	PLCG1	phospholipase C gamma 1	20q12	protein_coding	8	609	1.31	253	16405	1.54	666	218	32.73	77	11.56	8	Cancer Gene Census
ENSG00000131759	RARA	retinoic acid receptor alpha	17q21.2	protein_coding	8	609	1.31	146	16405	0.89	666	233	34.98	38	5.71	9	Cancer Gene Census
ENSG00000134323	MYCN	MYCN proto-oncogene, bHLH transcription factor	2p24.3	protein_coding	8	609	1.31	178	16405	1.09	666	179	26.88	54	8.11	8	Cancer Gene Census
ENSG00000135679	MDM2	MDM2 proto-oncogene	12q15	protein_coding	8	609	1.31	111	16405	0.68	666	208	31.23	63	9.46	8	Cancer Gene Census
ENSG00000136014	USP44	ubiquitin specific peptidase 44	12q22	protein_coding	8	609	1.31	153	16405	0.93	666	130	19.52	108	16.22	8	Cancer Gene Census
ENSG00000136826	KLF4	Kruppel like factor 4	9q31.2	protein_coding	8	609	1.31	119	16405	0.73	666	73	10.96	192	28.83	8	Cancer Gene Census
ENSG00000139163	ETNK1	ethanolamine kinase 1	12p12.1	protein_coding	8	609	1.31	109	16405	0.66	666	207	31.08	85	12.76	11	Cancer Gene Census
ENSG00000143556	S100A7	S100 calcium binding protein A7	1q21.3	protein_coding	8	609	1.31	55	16405	0.34	666	457	68.62	8	1.20	8	Cancer Gene Census
ENSG00000145819	ARHGAP26	Rho GTPase activating protein 26	5q31.3	protein_coding	8	609	1.31	204	16405	1.24	666	106	15.92	169	25.38	8	Cancer Gene Census
ENSG00000147065	MSN	moesin	Xq12	protein_coding	8	609	1.31	176	16405	1.07	666	0	0.00	0	0.00	8	Cancer Gene Census
ENSG00000153944	MSI2	musashi RNA binding protein 2	17q22	protein_coding	8	609	1.31	119	16405	0.73	666	249	37.39	35	5.26	8	Cancer Gene Census
ENSG00000163399	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1	1p13.1	protein_coding	8	609	1.31	194	16405	1.18	666	111	16.67	175	26.28	8	Cancer Gene Census
ENSG00000163513	TGFBR2	transforming growth factor beta receptor 2	3p24.1	protein_coding	8	609	1.31	251	16405	1.53	666	38	5.71	224	33.63	9	Cancer Gene Census
ENSG00000163930	BAP1	BRCA1 associated protein 1	3p21.1	protein_coding	8	609	1.31	332	16405	2.02	666	35	5.26	235	35.29	10	Cancer Gene Census
ENSG00000163939	PBRM1	polybromo 1	3p21.1	protein_coding	8	609	1.31	579	16405	3.53	666	36	5.41	234	35.14	8	Cancer Gene Census
ENSG00000164985	PSIP1	PC4 and SFRS1 interacting protein 1	9p22.3	protein_coding	8	609	1.31	156	16405	0.95	666	76	11.41	273	40.99	8	Cancer Gene Census
ENSG00000184640	SEPTIN9	septin 9	17q25.3	protein_coding	8	609	1.31	185	16405	1.13	666	260	39.04	35	5.26	8	Cancer Gene Census
ENSG00000198561	CTNND1	catenin delta 1	11q12.1	protein_coding	8	609	1.31	272	16405	1.66	666	145	21.77	73	10.96	8	Cancer Gene Census
ENSG00000215301	DDX3X	DEAD-box helicase 3 X-linked	Xp11.4	protein_coding	8	609	1.31	305	16405	1.86	666	0	0.00	0	0.00	8	Cancer Gene Census
ENSG00000002834	LASP1	LIM and SH3 protein 1	17q12	protein_coding	7	609	1.15	75	16405	0.46	666	234	35.14	37	5.56	7	Cancer Gene Census
ENSG00000029725	RABEP1	rabaptin, RAB GTPase binding effector protein 1	17p13.2	protein_coding	7	609	1.15	148	16405	0.90	666	40	6.01	297	44.59	7	Cancer Gene Census
ENSG00000039068	CDH1	cadherin 1	16q22.1	protein_coding	7	609	1.15	404	16405	2.46	666	146	21.92	135	20.27	7	Cancer Gene Census
ENSG00000067082	KLF6	Kruppel like factor 6	10p15.2	protein_coding	7	609	1.15	176	16405	1.07	666	163	24.47	115	17.27	8	Cancer Gene Census
ENSG00000077150	NFKB2	nuclear factor kappa B subunit 2	10q24.32	protein_coding	7	609	1.15	158	16405	0.96	666	103	15.47	145	21.77	7	Cancer Gene Census
ENSG00000080824	HSP90AA1	heat shock protein 90 alpha family class A member 1	14q32.31	protein_coding	7	609	1.15	188	16405	1.15	666	142	21.32	134	20.12	8	Cancer Gene Census
ENSG00000088038	CNOT3	CCR4-NOT transcription complex subunit 3	19q13.42	protein_coding	7	609	1.15	220	16405	1.34	666	109	16.37	154	23.12	7	Cancer Gene Census
ENSG00000100105	PATZ1	POZ/BTB and AT hook containing zinc finger 1	22q12.2	protein_coding	7	609	1.15	159	16405	0.97	666	76	11.41	195	29.28	7	Cancer Gene Census
ENSG00000102974	CTCF	CCCTC-binding factor	16q22.1	protein_coding	7	609	1.15	417	16405	2.54	666	141	21.17	134	20.12	8	Cancer Gene Census
ENSG00000108091	CCDC6	coiled-coil domain containing 6	10q21.2	protein_coding	7	609	1.15	133	16405	0.81	666	128	19.22	125	18.77	7	Cancer Gene Census
ENSG00000108924	HLF	HLF transcription factor, PAR bZIP family member	17q22	protein_coding	7	609	1.15	107	16405	0.65	666	249	37.39	36	5.41	7	Cancer Gene Census
ENSG00000123364	HOXC13	homeobox C13	12q13.13	protein_coding	7	609	1.15	103	16405	0.63	666	168	25.23	76	11.41	7	Cancer Gene Census
ENSG00000126778	SIX1	SIX homeobox 1	14q23.1	protein_coding	7	609	1.15	104	16405	0.63	666	167	25.08	117	17.57	7	Cancer Gene Census
ENSG00000129152	MYOD1	myogenic differentiation 1	11p15.1	protein_coding	7	609	1.15	124	16405	0.76	666	102	15.32	117	17.57	8	Cancer Gene Census
ENSG00000132475	H3-3B	H3.3 histone B	17q25.1	protein_coding	7	609	1.15	74	16405	0.45	666	259	38.89	37	5.56	8	Cancer Gene Census
ENSG00000141867	BRD4	bromodomain containing 4	19p13.12	protein_coding	7	609	1.15	264	16405	1.61	666	43	6.46	247	37.09	8	Cancer Gene Census
ENSG00000143437	ARNT	aryl hydrocarbon receptor nuclear translocator	1q21.3	protein_coding	7	609	1.15	162	16405	0.99	666	461	69.22	10	1.50	8	Cancer Gene Census
ENSG00000145675	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1	5q13.1	protein_coding	7	609	1.15	568	16405	3.46	666	99	14.86	193	28.98	7	Cancer Gene Census
ENSG00000149948	HMGA2	high mobility group AT-hook 2	12q14.3	protein_coding	7	609	1.15	81	16405	0.49	666	190	28.53	65	9.76	7	Cancer Gene Census
ENSG00000162924	REL	REL proto-oncogene, NF-kB subunit	2p16.1	protein_coding	7	609	1.15	128	16405	0.78	666	178	26.73	37	5.56	7	Cancer Gene Census
ENSG00000165025	SYK	spleen associated tyrosine kinase	9q22.2	protein_coding	7	609	1.15	178	16405	1.09	666	58	8.71	214	32.13	7	Cancer Gene Census
ENSG00000168411	RFWD3	ring finger and WD repeat domain 3	16q23.1	protein_coding	7	609	1.15	125	16405	0.76	666	134	20.12	146	21.92	7	Cancer Gene Census
ENSG00000178562	CD28	CD28 molecule	2q33.2	protein_coding	7	609	1.15	73	16405	0.44	666	167	25.08	48	7.21	7	Cancer Gene Census
ENSG00000181163	NPM1	nucleophosmin 1	5q35.1	protein_coding	7	609	1.15	101	16405	0.62	666	143	21.47	147	22.07	7	Cancer Gene Census
ENSG00000182944	EWSR1	EWS RNA binding protein 1	22q12.2	protein_coding	7	609	1.15	163	16405	0.99	666	69	10.36	202	30.33	7	Cancer Gene Census
ENSG00000183161	FANCF	FA complementation group F	11p14.3	protein_coding	7	609	1.15	85	16405	0.52	666	108	16.22	103	15.47	7	Cancer Gene Census
ENSG00000183579	ZNRF3	zinc and ring finger 3	22q12.1	protein_coding	7	609	1.15	207	16405	1.26	666	70	10.51	200	30.03	7	Cancer Gene Census
ENSG00000183770	FOXL2	forkhead box L2	3q22.3	protein_coding	7	609	1.15	95	16405	0.58	666	149	22.37	118	17.72	7	Cancer Gene Census
ENSG00000184402	SS18L1	SS18L1 subunit of BAF chromatin remodeling complex	20q13.33	protein_coding	7	609	1.15	93	16405	0.57	666	253	37.99	62	9.31	8	Cancer Gene Census
ENSG00000187164	SHTN1	shootin 1	10q25.3	protein_coding	7	609	1.15	148	16405	0.90	666	101	15.17	147	22.07	7	Cancer Gene Census
ENSG00000187239	FNBP1	formin binding protein 1	9q34.11	protein_coding	7	609	1.15	141	16405	0.86	666	76	11.41	193	28.98	7	Cancer Gene Census
ENSG00000197013	ZNF429	zinc finger protein 429	19p12	protein_coding	7	609	1.15	199	16405	1.21	666	104	15.62	191	28.68	7	Cancer Gene Census
ENSG00000198625	MDM4	MDM4 regulator of p53	1q32.1	protein_coding	7	609	1.15	118	16405	0.72	666	428	64.26	11	1.65	7	Cancer Gene Census
ENSG00000205755	CRLF2	cytokine receptor like factor 2	Xp22.33	protein_coding	7	609	1.15	103	16405	0.63	666	0	0.00	0	0.00	7	Cancer Gene Census
ENSG00000257103	LSM14A	LSM14A mRNA processing body assembly factor	19q13.11	protein_coding	7	609	1.15	118	16405	0.72	666	168	25.23	97	14.56	7	Cancer Gene Census
ENSG00000266412	NCOA4	nuclear receptor coactivator 4	10q11.22	protein_coding	7	609	1.15	117	16405	0.71	666	159	23.87	110	16.52	7	Cancer Gene Census
ENSG00000270647	TAF15	TATA-box binding protein associated factor 15	17q12	protein_coding	7	609	1.15	154	16405	0.94	666	214	32.13	45	6.76	7	Cancer Gene Census
ENSG00000064012	CASP8	caspase 8	2q33.1	protein_coding	6	609	0.99	318	16405	1.94	666	174	26.13	44	6.61	7	Cancer Gene Census
ENSG00000065057	NTHL1	nth like DNA glycosylase 1	16p13.3	protein_coding	6	609	0.99	71	16405	0.43	666	172	25.83	115	17.27	6	Cancer Gene Census
ENSG00000066455	GOLGA5	golgin A5	14q32.12	protein_coding	6	609	0.99	145	16405	0.88	666	139	20.87	135	20.27	8	Cancer Gene Census
ENSG00000072062	PRKACA	protein kinase cAMP-activated catalytic subunit alpha	19p13.12	protein_coding	6	609	0.99	112	16405	0.68	666	34	5.11	262	39.34	6	Cancer Gene Census
ENSG00000074266	EED	embryonic ectoderm development	11q14.2	protein_coding	6	609	0.99	118	16405	0.72	666	198	29.73	77	11.56	6	Cancer Gene Census
ENSG00000078061	ARAF	A-Raf proto-oncogene, serine/threonine kinase	Xp11.3	protein_coding	6	609	0.99	179	16405	1.09	666	0	0.00	0	0.00	7	Cancer Gene Census
ENSG00000090659	CD209	CD209 molecule	19p13.2	protein_coding	6	609	0.99	131	16405	0.80	666	32	4.80	274	41.14	6	Cancer Gene Census
ENSG00000100721	TCL1A	TCL1 family AKT coactivator A	14q32.13	protein_coding	6	609	0.99	70	16405	0.43	666	139	20.87	141	21.17	7	Cancer Gene Census
ENSG00000102034	ELF4	E74 like ETS transcription factor 4	Xq26.1	protein_coding	6	609	0.99	175	16405	1.07	666	0	0.00	0	0.00	7	Cancer Gene Census
ENSG00000105173	CCNE1	cyclin E1	19q12	protein_coding	6	609	0.99	113	16405	0.69	666	191	28.68	96	14.41	7	Cancer Gene Census
ENSG00000105810	CDK6	cyclin dependent kinase 6	7q21.2	protein_coding	6	609	0.99	93	16405	0.57	666	251	37.69	55	8.26	7	Cancer Gene Census
ENSG00000107779	BMPR1A	bone morphogenetic protein receptor type 1A	10q23.2	protein_coding	6	609	0.99	116	16405	0.71	666	102	15.32	142	21.32	6	Cancer Gene Census
ENSG00000109471	IL2	interleukin 2	4q27	protein_coding	6	609	0.99	45	16405	0.27	666	69	10.36	148	22.22	7	Cancer Gene Census
ENSG00000110619	CARS1	cysteinyl-tRNA synthetase 1	11p15.4	protein_coding	6	609	0.99	186	16405	1.13	666	88	13.21	135	20.27	6	Cancer Gene Census
ENSG00000111276	CDKN1B	cyclin dependent kinase inhibitor 1B	12p13.1	protein_coding	6	609	0.99	125	16405	0.76	666	150	22.52	133	19.97	6	Cancer Gene Census
ENSG00000112561	TFEB	transcription factor EB	6p21.1	protein_coding	6	609	0.99	112	16405	0.68	666	228	34.23	68	10.21	6	Cancer Gene Census
ENSG00000118515	SGK1	serum/glucocorticoid regulated kinase 1	6q23.2	protein_coding	6	609	0.99	213	16405	1.30	666	65	9.76	259	38.89	6	Cancer Gene Census
ENSG00000118971	CCND2	cyclin D2	12p13.32	protein_coding	6	609	0.99	100	16405	0.61	666	160	24.02	118	17.72	6	Cancer Gene Census
ENSG00000121966	CXCR4	C-X-C motif chemokine receptor 4	2q22.1	protein_coding	6	609	0.99	134	16405	0.82	666	173	25.98	36	5.41	6	Cancer Gene Census
ENSG00000124795	DEK	DEK proto-oncogene	6p22.3	protein_coding	6	609	0.99	101	16405	0.62	666	214	32.13	65	9.76	6	Cancer Gene Census
