gene_id	symbol	name	cytoband	type	num_cohort_ssm_affected_cases	num_cohort_ssm_cases	cohort_ssm_affected_cases_percentage	num_gdc_ssm_affected_cases	num_gdc_ssm_cases	gdc_ssm_affected_cases_percentage	num_cohort_cnv_cases	num_cohort_cnv_gain_cases	cohort_cnv_gain_cases_percentage	num_cohort_cnv_loss_cases	cohort_cnv_loss_cases_percentage	num_mutations	annotations
ENSG00000138376	BARD1	BRCA1 associated RING domain 1	2q35	protein_coding	40	2116	1.89	193	16405	1.18	2094	278	13.28	145	6.92	45	Cancer Gene Census
ENSG00000143437	ARNT	aryl hydrocarbon receptor nuclear translocator	1q21.3	protein_coding	40	2116	1.89	162	16405	0.99	2094	865	41.31	46	2.20	46	Cancer Gene Census
ENSG00000168172	HOOK3	hook microtubule tethering protein 3	8p11.21	protein_coding	40	2116	1.89	158	16405	0.96	2094	409	19.53	307	14.66	41	Cancer Gene Census
ENSG00000184384	MAML2	mastermind like transcriptional coactivator 2	11q21	protein_coding	40	2116	1.89	256	16405	1.56	2094	320	15.28	215	10.27	41	Cancer Gene Census
ENSG00000184640	SEPTIN9	septin 9	17q25.3	protein_coding	40	2116	1.89	185	16405	1.13	2094	459	21.92	134	6.40	45	Cancer Gene Census
ENSG00000198053	SIRPA	signal regulatory protein alpha	20p13	protein_coding	40	2116	1.89	144	16405	0.88	2094	447	21.35	233	11.13	41	Cancer Gene Census
ENSG00000091483	FH	fumarate hydratase	1q43	protein_coding	39	2116	1.84	129	16405	0.79	2094	772	36.87	71	3.39	45	Cancer Gene Census
ENSG00000112531	QKI	QKI, KH domain containing RNA binding	6q26	protein_coding	39	2116	1.84	188	16405	1.15	2094	134	6.40	521	24.88	33	Cancer Gene Census
ENSG00000113916	BCL6	BCL6 transcription repressor	3q27.3	protein_coding	39	2116	1.84	219	16405	1.33	2094	480	22.92	197	9.41	40	Cancer Gene Census
ENSG00000118513	MYB	MYB proto-oncogene, transcription factor	6q23.3	protein_coding	39	2116	1.84	208	16405	1.27	2094	153	7.31	479	22.87	40	Cancer Gene Census
ENSG00000120457	KCNJ5	potassium inwardly rectifying channel subfamily J member 5	11q24.3	protein_coding	39	2116	1.84	160	16405	0.98	2094	271	12.94	279	13.32	43	Cancer Gene Census
ENSG00000134323	MYCN	MYCN proto-oncogene, bHLH transcription factor	2p24.3	protein_coding	39	2116	1.84	178	16405	1.09	2094	364	17.38	105	5.01	36	Cancer Gene Census
ENSG00000183579	ZNRF3	zinc and ring finger 3	22q12.1	protein_coding	39	2116	1.84	207	16405	1.26	2094	164	7.83	415	19.82	42	Cancer Gene Census
ENSG00000183765	CHEK2	checkpoint kinase 2	22q12.1	protein_coding	39	2116	1.84	165	16405	1.01	2094	168	8.02	421	20.11	40	Cancer Gene Census
ENSG00000197323	TRIM33	tripartite motif containing 33	1p13.2	protein_coding	39	2116	1.84	212	16405	1.29	2094	166	7.93	374	17.86	44	Cancer Gene Census
ENSG00000007237	GAS7	growth arrest specific 7	17p13.1	protein_coding	38	2116	1.80	162	16405	0.99	2094	82	3.92	648	30.95	40	Cancer Gene Census
ENSG00000078674	PCM1	pericentriolar material 1	8p22	protein_coding	38	2116	1.80	230	16405	1.40	2094	184	8.79	609	29.08	45	Cancer Gene Census
ENSG00000089280	FUS	FUS RNA binding protein	16p11.2	protein_coding	38	2116	1.80	140	16405	0.85	2094	394	18.82	125	5.97	39	Cancer Gene Census
ENSG00000135100	HNF1A	HNF1 homeobox A	12q24.31	protein_coding	38	2116	1.80	220	16405	1.34	2094	265	12.66	215	10.27	44	Cancer Gene Census
ENSG00000136167	LCP1	lymphocyte cytosolic protein 1	13q14.13	protein_coding	38	2116	1.80	160	16405	0.98	2094	168	8.02	509	24.31	40	Cancer Gene Census
ENSG00000138592	USP8	ubiquitin specific peptidase 8	15q21.2	protein_coding	38	2116	1.80	199	16405	1.21	2094	130	6.21	437	20.87	45	Cancer Gene Census
ENSG00000154767	XPC	XPC complex subunit, DNA damage recognition and repair factor	3p25.1	protein_coding	38	2116	1.80	144	16405	0.88	2094	109	5.21	644	30.75	40	Cancer Gene Census
ENSG00000156976	EIF4A2	eukaryotic translation initiation factor 4A2	3q27.3	protein_coding	38	2116	1.80	204	16405	1.24	2094	481	22.97	194	9.26	39	Cancer Gene Census
ENSG00000178105	DDX10	DEAD-box helicase 10	11q22.3	protein_coding	38	2116	1.80	173	16405	1.05	2094	254	12.13	271	12.94	40	Cancer Gene Census
ENSG00000197013	ZNF429	zinc finger protein 429	19p12	protein_coding	38	2116	1.80	199	16405	1.21	2094	239	11.41	357	17.05	44	Cancer Gene Census
ENSG00000039068	CDH1	cadherin 1	16q22.1	protein_coding	37	2116	1.75	404	16405	2.46	2094	287	13.71	278	13.28	41	Cancer Gene Census
ENSG00000078061	ARAF	A-Raf proto-oncogene, serine/threonine kinase	Xp11.3	protein_coding	37	2116	1.75	179	16405	1.09	2094	0	0.00	0	0.00	37	Cancer Gene Census
ENSG00000104320	NBN	nibrin	8q21.3	protein_coding	37	2116	1.75	191	16405	1.16	2094	655	31.28	96	4.58	41	Cancer Gene Census
ENSG00000116016	EPAS1	endothelial PAS domain protein 1	2p21	protein_coding	37	2116	1.75	212	16405	1.29	2094	374	17.86	78	3.72	42	Cancer Gene Census
ENSG00000125354	SEPTIN6	septin 6	Xq24	protein_coding	37	2116	1.75	160	16405	0.98	2094	0	0.00	0	0.00	39	Cancer Gene Census
ENSG00000159784	FAM131B	family with sequence similarity 131 member B	7q34	protein_coding	37	2116	1.75	150	16405	0.91	2094	613	29.27	145	6.92	41	Cancer Gene Census
ENSG00000163161	ERCC3	ERCC excision repair 3, TFIIH core complex helicase subunit	2q14.3	protein_coding	37	2116	1.75	179	16405	1.09	2094	315	15.04	79	3.77	41	Cancer Gene Census
ENSG00000170836	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D	17q23.2	protein_coding	37	2116	1.75	152	16405	0.93	2094	477	22.78	116	5.54	34	Cancer Gene Census
ENSG00000179295	PTPN11	protein tyrosine phosphatase non-receptor type 11	12q24.13	protein_coding	37	2116	1.75	333	16405	2.03	2094	258	12.32	207	9.89	35	Cancer Gene Census
ENSG00000184481	FOXO4	forkhead box O4	Xq13.1	protein_coding	37	2116	1.75	147	16405	0.90	2094	0	0.00	0	0.00	41	Cancer Gene Census
ENSG00000270647	TAF15	TATA-box binding protein associated factor 15	17q12	protein_coding	37	2116	1.75	154	16405	0.94	2094	373	17.81	138	6.59	40	Cancer Gene Census
ENSG00000015285	WAS	WASP actin nucleation promoting factor	Xp11.23	protein_coding	36	2116	1.70	149	16405	0.91	2094	0	0.00	0	0.00	35	Cancer Gene Census
ENSG00000064933	PMS1	PMS1 homolog 1, mismatch repair system component	2q32.2	protein_coding	36	2116	1.70	183	16405	1.12	2094	350	16.71	87	4.15	39	Cancer Gene Census
ENSG00000080824	HSP90AA1	heat shock protein 90 alpha family class A member 1	14q32.31	protein_coding	36	2116	1.70	188	16405	1.15	2094	275	13.13	364	17.38	41	Cancer Gene Census
ENSG00000085832	EPS15	epidermal growth factor receptor pathway substrate 15	1p32.3	protein_coding	36	2116	1.70	183	16405	1.12	2094	211	10.08	253	12.08	40	Cancer Gene Census
ENSG00000100644	HIF1A	hypoxia inducible factor 1 subunit alpha	14q23.2	protein_coding	36	2116	1.70	177	16405	1.08	2094	303	14.47	349	16.67	39	Cancer Gene Census
ENSG00000102145	GATA1	GATA binding protein 1	Xp11.23	protein_coding	36	2116	1.70	124	16405	0.76	2094	0	0.00	0	0.00	40	Cancer Gene Census
ENSG00000107929	LARP4B	La ribonucleoprotein 4B	10p15.3	protein_coding	36	2116	1.70	268	16405	1.63	2094	289	13.80	384	18.34	31	Cancer Gene Census
ENSG00000110841	PPFIBP1	PPFIA binding protein 1	12p11.23, 12p11.22	protein_coding	36	2116	1.70	191	16405	1.16	2094	436	20.82	146	6.97	40	Cancer Gene Census
ENSG00000111679	PTPN6	protein tyrosine phosphatase non-receptor type 6	12p13.31	protein_coding	36	2116	1.70	152	16405	0.93	2094	366	17.48	219	10.46	36	Cancer Gene Census
ENSG00000121289	CEP89	centrosomal protein 89	19q13.11	protein_coding	36	2116	1.70	178	16405	1.09	2094	395	18.86	200	9.55	38	Cancer Gene Census
ENSG00000137265	IRF4	interferon regulatory factor 4	6p25.3	protein_coding	36	2116	1.70	207	16405	1.26	2094	367	17.53	219	10.46	37	Cancer Gene Census
ENSG00000139263	LRIG3	leucine rich repeats and immunoglobulin like domains 3	12q14.1	protein_coding	36	2116	1.70	246	16405	1.50	2094	361	17.24	121	5.78	38	Cancer Gene Census
ENSG00000150907	FOXO1	forkhead box O1	13q14.11	protein_coding	36	2116	1.70	164	16405	1.00	2094	164	7.83	520	24.83	39	Cancer Gene Census
ENSG00000157933	SKI	SKI proto-oncogene	1p36.33, 1p36.32	protein_coding	36	2116	1.70	116	16405	0.71	2094	254	12.13	318	15.19	36	Cancer Gene Census
ENSG00000160271	RALGDS	ral guanine nucleotide dissociation stimulator	9q34.13, 9q34.2	protein_coding	36	2116	1.70	182	16405	1.11	2094	179	8.55	427	20.39	38	Cancer Gene Census
ENSG00000162775	RBM15	RNA binding motif protein 15	1p13.3	protein_coding	36	2116	1.70	220	16405	1.34	2094	166	7.93	381	18.19	39	Cancer Gene Census
ENSG00000181690	PLAG1	PLAG1 zinc finger	8q12.1	protein_coding	36	2116	1.70	182	16405	1.11	2094	540	25.79	155	7.40	36	Cancer Gene Census
ENSG00000183742	MACC1	MET transcriptional regulator MACC1	7p21.1	protein_coding	36	2116	1.70	234	16405	1.43	2094	788	37.63	60	2.87	37	Cancer Gene Census
ENSG00000185630	PBX1	PBX homeobox 1	1q23.3	protein_coding	36	2116	1.70	184	16405	1.12	2094	821	39.21	55	2.63	37	Cancer Gene Census
ENSG00000088038	CNOT3	CCR4-NOT transcription complex subunit 3	19q13.42	protein_coding	35	2116	1.65	220	16405	1.34	2094	264	12.61	296	14.14	42	Cancer Gene Census
ENSG00000104419	NDRG1	N-myc downstream regulated 1	8q24.22	protein_coding	35	2116	1.65	119	16405	0.73	2094	744	35.53	70	3.34	39	Cancer Gene Census
ENSG00000104884	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit	19q13.32	protein_coding	35	2116	1.65	195	16405	1.19	2094	266	12.70	266	12.70	41	Cancer Gene Census
ENSG00000109132	PHOX2B	paired like homeobox 2B	4p13	protein_coding	35	2116	1.65	137	16405	0.84	2094	196	9.36	289	13.80	36	Cancer Gene Census
ENSG00000110395	CBL	Cbl proto-oncogene	11q23.3	protein_coding	35	2116	1.65	205	16405	1.25	2094	251	11.99	268	12.80	36	Cancer Gene Census
ENSG00000115808	STRN	striatin	2p22.2	protein_coding	35	2116	1.65	159	16405	0.97	2094	378	18.05	85	4.06	37	Cancer Gene Census
ENSG00000129152	MYOD1	myogenic differentiation 1	11p15.1	protein_coding	35	2116	1.65	124	16405	0.76	2094	190	9.07	253	12.08	38	Cancer Gene Census
ENSG00000138081	FBXO11	F-box protein 11	2p16.3	protein_coding	35	2116	1.65	172	16405	1.05	2094	372	17.77	82	3.92	37	Cancer Gene Census
ENSG00000138413	IDH1	isocitrate dehydrogenase (NADP(+)) 1	2q34	protein_coding	35	2116	1.65	595	16405	3.63	2094	309	14.76	117	5.59	24	Cancer Gene Census
ENSG00000151348	EXT2	exostosin glycosyltransferase 2	11p11.2	protein_coding	35	2116	1.65	158	16405	0.96	2094	227	10.84	214	10.22	40	Cancer Gene Census
ENSG00000154803	FLCN	folliculin	17p11.2	protein_coding	35	2116	1.65	166	16405	1.01	2094	107	5.11	590	28.18	33	Cancer Gene Census
ENSG00000156970	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B	15q15.1	protein_coding	35	2116	1.65	169	16405	1.03	2094	98	4.68	502	23.97	42	Cancer Gene Census
ENSG00000163655	GMPS	guanine monophosphate synthase	3q25.31	protein_coding	35	2116	1.65	168	16405	1.02	2094	460	21.97	165	7.88	35	Cancer Gene Census
ENSG00000196092	PAX5	paired box 5	9p13.2	protein_coding	35	2116	1.65	250	16405	1.52	2094	194	9.26	520	24.83	39	Cancer Gene Census
ENSG00000072364	AFF4	AF4/FMR2 family member 4	5q31.1	protein_coding	34	2116	1.61	241	16405	1.47	2094	256	12.23	359	17.14	35	Cancer Gene Census
ENSG00000115170	ACVR1	activin A receptor type 1	2q24.1	protein_coding	34	2116	1.61	125	16405	0.76	2094	341	16.28	81	3.87	31	Cancer Gene Census
ENSG00000116132	PRRX1	paired related homeobox 1	1q24.2	protein_coding	34	2116	1.61	163	16405	0.99	2094	821	39.21	53	2.53	33	Cancer Gene Census
ENSG00000128191	DGCR8	DGCR8 microprocessor complex subunit	22q11.21	protein_coding	34	2116	1.61	181	16405	1.10	2094	223	10.65	358	17.10	32	Cancer Gene Census
ENSG00000131759	RARA	retinoic acid receptor alpha	17q21.2	protein_coding	34	2116	1.61	146	16405	0.89	2094	420	20.06	117	5.59	37	Cancer Gene Census
ENSG00000163399	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1	1p13.1	protein_coding	34	2116	1.61	194	16405	1.18	2094	184	8.79	368	17.57	37	Cancer Gene Census
ENSG00000175387	SMAD2	SMAD family member 2	18q21.1	protein_coding	34	2116	1.61	175	16405	1.07	2094	134	6.40	588	28.08	41	Cancer Gene Census
ENSG00000186575	NF2	neurofibromin 2	22q12.2	protein_coding	34	2116	1.61	197	16405	1.20	2094	168	8.02	413	19.72	37	Cancer Gene Census
ENSG00000196588	MRTFA	myocardin related transcription factor A	22q13.1, 22q13.2	protein_coding	34	2116	1.61	203	16405	1.24	2094	162	7.74	433	20.68	36	Cancer Gene Census
ENSG00000203734	ECT2L	epithelial cell transforming 2 like	6q24.1	protein_coding	34	2116	1.61	192	16405	1.17	2094	147	7.02	475	22.68	37	Cancer Gene Census
ENSG00000099956	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	22q11.23	protein_coding	33	2116	1.56	149	16405	0.91	2094	201	9.60	385	18.39	36	Cancer Gene Census
ENSG00000104408	EIF3E	eukaryotic translation initiation factor 3 subunit E	8q23.1	protein_coding	33	2116	1.56	148	16405	0.90	2094	710	33.91	74	3.53	34	Cancer Gene Census
ENSG00000125618	PAX8	paired box 8	2q14.1	protein_coding	33	2116	1.56	139	16405	0.85	2094	351	16.76	60	2.87	34	Cancer Gene Census
ENSG00000138698	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1	4q23	protein_coding	33	2116	1.56	134	16405	0.82	2094	107	5.11	342	16.33	37	Cancer Gene Census
ENSG00000145819	ARHGAP26	Rho GTPase activating protein 26	5q31.3	protein_coding	33	2116	1.56	204	16405	1.24	2094	288	13.75	326	15.57	37	Cancer Gene Census
ENSG00000175595	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit	16p13.12	protein_coding	33	2116	1.56	197	16405	1.20	2094	365	17.43	160	7.64	38	Cancer Gene Census
ENSG00000180644	PRF1	perforin 1	10q22.1	protein_coding	33	2116	1.56	171	16405	1.04	2094	226	10.79	389	18.58	34	Cancer Gene Census
ENSG00000026103	FAS	Fas cell surface death receptor	10q23.31	protein_coding	32	2116	1.51	141	16405	0.86	2094	206	9.84	423	20.20	34	Cancer Gene Census
ENSG00000029725	RABEP1	rabaptin, RAB GTPase binding effector protein 1	17p13.2	protein_coding	32	2116	1.51	148	16405	0.90	2094	86	4.11	641	30.61	33	Cancer Gene Census
ENSG00000096384	HSP90AB1	heat shock protein 90 alpha family class B member 1	6p21.1	protein_coding	32	2116	1.51	201	16405	1.23	2094	411	19.63	143	6.83	35	Cancer Gene Census
ENSG00000131653	TRAF7	TNF receptor associated factor 7	16p13.3	protein_coding	32	2116	1.51	151	16405	0.92	2094	355	16.95	230	10.98	33	Cancer Gene Census
ENSG00000139083	ETV6	ETS variant transcription factor 6	12p13.2	protein_coding	32	2116	1.51	233	16405	1.42	2094	351	16.76	233	11.13	33	Cancer Gene Census
ENSG00000147257	GPC3	glypican 3	Xq26.2	protein_coding	32	2116	1.51	157	16405	0.96	2094	0	0.00	0	0.00	33	Cancer Gene Census
ENSG00000166710	B2M	beta-2-microglobulin	15q21.1	protein_coding	32	2116	1.51	178	16405	1.09	2094	112	5.35	489	23.35	31	Cancer Gene Census
ENSG00000170577	SIX2	SIX homeobox 2	2p21	protein_coding	32	2116	1.51	108	16405	0.66	2094	369	17.62	79	3.77	34	Cancer Gene Census
ENSG00000173757	STAT5B	signal transducer and activator of transcription 5B	17q21.2	protein_coding	32	2116	1.51	206	16405	1.26	2094	406	19.39	127	6.06	34	Cancer Gene Census
ENSG00000198625	MDM4	MDM4 regulator of p53	1q32.1	protein_coding	32	2116	1.51	118	16405	0.72	2094	821	39.21	48	2.29	24	Cancer Gene Census
ENSG00000068078	FGFR3	fibroblast growth factor receptor 3	4p16.3	protein_coding	31	2116	1.47	270	16405	1.65	2094	196	9.36	336	16.05	35	Cancer Gene Census
ENSG00000082898	XPO1	exportin 1	2p15	protein_coding	31	2116	1.47	196	16405	1.19	2094	378	18.05	72	3.44	40	Cancer Gene Census
ENSG00000101343	CRNKL1	crooked neck pre-mRNA splicing factor 1	20p11.23	protein_coding	31	2116	1.47	200	16405	1.22	2094	490	23.40	205	9.79	32	Cancer Gene Census
ENSG00000118503	TNFAIP3	TNF alpha induced protein 3	6q23.3	protein_coding	31	2116	1.47	178	16405	1.09	2094	149	7.12	474	22.64	32	Cancer Gene Census
ENSG00000138115	CYP2C8	cytochrome P450 family 2 subfamily C member 8	10q23.33	protein_coding	31	2116	1.47	176	16405	1.07	2094	199	9.50	442	21.11	36	Cancer Gene Census
ENSG00000140262	TCF12	transcription factor 12	15q21.3	protein_coding	31	2116	1.47	191	16405	1.16	2094	133	6.35	427	20.39	33	Cancer Gene Census
ENSG00000145012	LPP	LIM domain containing preferred translocation partner in lipoma	3q27.3, 3q28	protein_coding	31	2116	1.47	210	16405	1.28	2094	483	23.07	199	9.50	31	Cancer Gene Census
ENSG00000169032	MAP2K1	mitogen-activated protein kinase kinase 1	15q22.31	protein_coding	31	2116	1.47	148	16405	0.90	2094	149	7.12	399	19.05	31	Cancer Gene Census
ENSG00000172175	MALT1	MALT1 paracaspase	18q21.32	protein_coding	31	2116	1.47	142	16405	0.87	2094	122	5.83	597	28.51	32	Cancer Gene Census
ENSG00000197299	BLM	BLM RecQ like helicase	15q26.1	protein_coding	31	2116	1.47	261	16405	1.59	2094	200	9.55	351	16.76	36	Cancer Gene Census
ENSG00000204713	TRIM27	tripartite motif containing 27	6p22.1	protein_coding	31	2116	1.47	135	16405	0.82	2094	380	18.15	163	7.78	30	Cancer Gene Census
ENSG00000068323	TFE3	transcription factor binding to IGHM enhancer 3	Xp11.23	protein_coding	30	2116	1.42	203	16405	1.24	2094	0	0.00	0	0.00	32	Cancer Gene Census
ENSG00000090659	CD209	CD209 molecule	19p13.2	protein_coding	30	2116	1.42	131	16405	0.80	2094	126	6.02	483	23.07	30	Cancer Gene Census
ENSG00000102034	ELF4	E74 like ETS transcription factor 4	Xq26.1	protein_coding	30	2116	1.42	175	16405	1.07	2094	0	0.00	0	0.00	34	Cancer Gene Census
ENSG00000106462	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	7q36.1	protein_coding	30	2116	1.42	222	16405	1.35	2094	608	29.04	144	6.88	35	Cancer Gene Census
ENSG00000116251	RPL22	ribosomal protein L22	1p36.31	protein_coding	30	2116	1.42	263	16405	1.60	2094	218	10.41	360	17.19	12	Cancer Gene Census
ENSG00000132170	PPARG	peroxisome proliferator activated receptor gamma	3p25.2	protein_coding	30	2116	1.42	161	16405	0.98	2094	107	5.11	638	30.47	31	Cancer Gene Census
ENSG00000138795	LEF1	lymphoid enhancer binding factor 1	4q25	protein_coding	30	2116	1.42	132	16405	0.80	2094	115	5.49	351	16.76	31	Cancer Gene Census
ENSG00000145216	FIP1L1	factor interacting with PAPOLA and CPSF1	4q12	protein_coding	30	2116	1.42	151	16405	0.92	2094	230	10.98	240	11.46	35	Cancer Gene Census
ENSG00000162367	TAL1	TAL bHLH transcription factor 1, erythroid differentiation factor	1p33	protein_coding	30	2116	1.42	109	16405	0.66	2094	225	10.74	232	11.08	30	Cancer Gene Census
ENSG00000166949	SMAD3	SMAD family member 3	15q22.33	protein_coding	30	2116	1.42	160	16405	0.98	2094	149	7.12	395	18.86	33	Cancer Gene Census
ENSG00000170759	KIF5B	kinesin family member 5B	10p11.22	protein_coding	30	2116	1.42	181	16405	1.10	2094	330	15.76	300	14.33	32	Cancer Gene Census
ENSG00000178053	MLF1	myeloid leukemia factor 1	3q25.32	protein_coding	30	2116	1.42	96	16405	0.59	2094	456	21.78	166	7.93	33	Cancer Gene Census
ENSG00000182944	EWSR1	EWS RNA binding protein 1	22q12.2	protein_coding	30	2116	1.42	163	16405	0.99	2094	166	7.93	413	19.72	30	Cancer Gene Census
ENSG00000187239	FNBP1	formin binding protein 1	9q34.11	protein_coding	30	2116	1.42	141	16405	0.86	2094	173	8.26	427	20.39	32	Cancer Gene Census
ENSG00000108091	CCDC6	coiled-coil domain containing 6	10q21.2	protein_coding	29	2116	1.37	133	16405	0.81	2094	246	11.75	371	17.72	30	Cancer Gene Census
ENSG00000117020	AKT3	AKT serine/threonine kinase 3	1q43, 1q44	protein_coding	29	2116	1.37	156	16405	0.95	2094	770	36.77	70	3.34	36	Cancer Gene Census
ENSG00000122642	FKBP9	FKBP prolyl isomerase 9	7p14.3	protein_coding	29	2116	1.37	152	16405	0.93	2094	778	37.15	58	2.77	27	Cancer Gene Census
ENSG00000128713	HOXD11	homeobox D11	2q31.1	protein_coding	29	2116	1.37	68	16405	0.41	2094	351	16.76	72	3.44	33	Cancer Gene Census
ENSG00000147065	MSN	moesin	Xq12	protein_coding	29	2116	1.37	176	16405	1.07	2094	0	0.00	0	0.00	30	Cancer Gene Census
ENSG00000153944	MSI2	musashi RNA binding protein 2	17q22	protein_coding	29	2116	1.37	119	16405	0.73	2094	438	20.92	130	6.21	27	Cancer Gene Census
ENSG00000170234	PWWP2A	PWWP domain containing 2A	5q33.3	protein_coding	29	2116	1.37	113	16405	0.69	2094	320	15.28	300	14.33	32	Cancer Gene Census
ENSG00000182158	CREB3L2	cAMP responsive element binding protein 3 like 2	7q33	protein_coding	29	2116	1.37	137	16405	0.84	2094	616	29.42	140	6.69	32	Cancer Gene Census
ENSG00000187098	MITF	melanocyte inducing transcription factor	3p13	protein_coding	29	2116	1.37	177	16405	1.08	2094	123	5.87	600	28.65	34	Cancer Gene Census
ENSG00000198900	TOP1	DNA topoisomerase I	20q12	protein_coding	29	2116	1.37	168	16405	1.02	2094	527	25.17	118	5.64	33	Cancer Gene Census
ENSG00000005073	HOXA11	homeobox A11	7p15.2	protein_coding	28	2116	1.32	103	16405	0.63	2094	782	37.34	62	2.96	29	Cancer Gene Census
ENSG00000006468	ETV1	ETS variant transcription factor 1	7p21.2	protein_coding	28	2116	1.32	229	16405	1.40	2094	788	37.63	64	3.06	26	Cancer Gene Census
ENSG00000065559	MAP2K4	mitogen-activated protein kinase kinase 4	17p12	protein_coding	28	2116	1.32	214	16405	1.30	2094	86	4.11	637	30.42	29	Cancer Gene Census
ENSG00000106031	HOXA13	homeobox A13	7p15.2	protein_coding	28	2116	1.32	87	16405	0.53	2094	783	37.39	62	2.96	31	Cancer Gene Census
ENSG00000133895	MEN1	menin 1	11q13.1	protein_coding	28	2116	1.32	163	16405	0.99	2094	288	13.75	160	7.64	25	Cancer Gene Census
ENSG00000135363	LMO2	LIM domain only 2	11p13	protein_coding	28	2116	1.32	79	16405	0.48	2094	212	10.12	225	10.74	27	Cancer Gene Census
ENSG00000136352	NKX2-1	NK2 homeobox 1	14q13.3	protein_coding	28	2116	1.32	104	16405	0.63	2094	473	22.59	258	12.32	30	Cancer Gene Census
ENSG00000142208	AKT1	AKT serine/threonine kinase 1	14q32.33	protein_coding	28	2116	1.32	176	16405	1.07	2094	295	14.09	388	18.53	22	Cancer Gene Census
ENSG00000143549	TPM3	tropomyosin 3	1q21.3	protein_coding	28	2116	1.32	115	16405	0.70	2094	858	40.97	41	1.96	30	Cancer Gene Census
ENSG00000163026	WDCP	WD repeat and coiled coil containing	2p23.3	protein_coding	28	2116	1.32	129	16405	0.79	2094	363	17.34	96	4.58	29	Cancer Gene Census
ENSG00000178691	SUZ12	SUZ12 polycomb repressive complex 2 subunit	17q11.2	protein_coding	28	2116	1.32	148	16405	0.90	2094	373	17.81	149	7.12	32	Cancer Gene Census
ENSG00000105173	CCNE1	cyclin E1	19q12	protein_coding	27	2116	1.28	113	16405	0.69	2094	403	19.25	193	9.22	31	Cancer Gene Census
ENSG00000106483	SFRP4	secreted frizzled related protein 4	7p14.1	protein_coding	27	2116	1.28	152	16405	0.93	2094	756	36.10	63	3.01	27	Cancer Gene Census
ENSG00000107882	SUFU	SUFU negative regulator of hedgehog signaling	10q24.32	protein_coding	27	2116	1.28	126	16405	0.77	2094	200	9.55	431	20.58	28	Cancer Gene Census
ENSG00000110619	CARS1	cysteinyl-tRNA synthetase 1	11p15.4	protein_coding	27	2116	1.28	186	16405	1.13	2094	153	7.31	323	15.43	27	Cancer Gene Census
ENSG00000128714	HOXD13	homeobox D13	2q31.1	protein_coding	27	2116	1.28	95	16405	0.58	2094	350	16.71	72	3.44	28	Cancer Gene Census
ENSG00000128944	KNSTRN	kinetochore localized astrin (SPAG5) binding protein	15q15.1	protein_coding	27	2116	1.28	120	16405	0.73	2094	99	4.73	503	24.02	27	Cancer Gene Census
ENSG00000144476	ACKR3	atypical chemokine receptor 3	2q37.3	protein_coding	27	2116	1.28	153	16405	0.93	2094	254	12.13	186	8.88	29	Cancer Gene Census
ENSG00000157554	ERG	ETS transcription factor ERG	21q22.2	protein_coding	27	2116	1.28	216	16405	1.32	2094	225	10.74	367	17.53	28	Cancer Gene Census
ENSG00000167751	KLK2	kallikrein related peptidase 2	19q13.33	protein_coding	27	2116	1.28	95	16405	0.58	2094	239	11.41	317	15.14	27	Cancer Gene Census
ENSG00000169249	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	Xp22.2	protein_coding	27	2116	1.28	89	16405	0.54	2094	0	0.00	0	0.00	25	Cancer Gene Census
ENSG00000169696	ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing	17q25.3	protein_coding	27	2116	1.28	139	16405	0.85	2094	460	21.97	139	6.64	29	Cancer Gene Census
ENSG00000169925	BRD3	bromodomain containing 3	9q34.2	protein_coding	27	2116	1.28	188	16405	1.15	2094	174	8.31	435	20.77	31	Cancer Gene Census
ENSG00000183770	FOXL2	forkhead box L2	3q22.3	protein_coding	27	2116	1.28	95	16405	0.58	2094	409	19.53	192	9.17	28	Cancer Gene Census
ENSG00000187735	TCEA1	transcription elongation factor A1	8q11.23	protein_coding	27	2116	1.28	84	16405	0.51	2094	544	25.98	153	7.31	28	Cancer Gene Census
ENSG00000204209	DAXX	death domain associated protein	6p21.32	protein_coding	27	2116	1.28	179	16405	1.09	2094	383	18.29	156	7.45	30	Cancer Gene Census
ENSG00000071564	TCF3	transcription factor 3	19p13.3	protein_coding	26	2116	1.23	138	16405	0.84	2094	141	6.73	520	24.83	29	Cancer Gene Census
ENSG00000100105	PATZ1	POZ/BTB and AT hook containing zinc finger 1	22q12.2	protein_coding	26	2116	1.23	159	16405	0.97	2094	167	7.98	410	19.58	26	Cancer Gene Census
ENSG00000105656	ELL	elongation factor for RNA polymerase II	19p13.11	protein_coding	26	2116	1.23	129	16405	0.79	2094	196	9.36	390	18.62	27	Cancer Gene Census
