gene_id	symbol	name	cytoband	type	num_cohort_ssm_affected_cases	num_cohort_ssm_cases	cohort_ssm_affected_cases_percentage	num_gdc_ssm_affected_cases	num_gdc_ssm_cases	gdc_ssm_affected_cases_percentage	num_cohort_cnv_cases	num_cohort_cnv_gain_cases	cohort_cnv_gain_cases_percentage	num_cohort_cnv_loss_cases	cohort_cnv_loss_cases_percentage	num_mutations	annotations
ENSG00000100644	HIF1A	hypoxia inducible factor 1 subunit alpha	14q23.2	protein_coding	8	490	1.63	177	16477	1.07	496	103	20.77	127	25.60	8	Cancer Gene Census
ENSG00000102974	CTCF	CCCTC-binding factor	16q22.1	protein_coding	8	490	1.63	418	16477	2.54	496	102	20.56	118	23.79	8	Cancer Gene Census
ENSG00000104365	IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta	8p11.21	protein_coding	8	490	1.63	214	16477	1.30	496	196	39.52	80	16.13	8	Cancer Gene Census
ENSG00000104408	EIF3E	eukaryotic translation initiation factor 3 subunit E	8q23.1	protein_coding	8	490	1.63	148	16477	0.90	496	277	55.85	15	3.02	8	Cancer Gene Census
ENSG00000105662	CRTC1	CREB regulated transcription coactivator 1	19p13.11	protein_coding	8	490	1.63	158	16477	0.96	496	153	30.85	90	18.15	8	Cancer Gene Census
ENSG00000113263	ITK	IL2 inducible T cell kinase	5q33.3	protein_coding	8	490	1.63	238	16477	1.44	496	19	3.83	265	53.43	8	Cancer Gene Census
ENSG00000123388	HOXC11	homeobox C11	12q13.13	protein_coding	8	490	1.63	93	16477	0.56	496	149	30.04	36	7.26	8	Cancer Gene Census
ENSG00000125618	PAX8	paired box 8	2q14.1	protein_coding	8	490	1.63	139	16477	0.84	496	178	35.89	19	3.83	8	Cancer Gene Census
ENSG00000126746	ZNF384	zinc finger protein 384	12p13.31	protein_coding	8	490	1.63	131	16477	0.80	496	225	45.36	22	4.44	9	Cancer Gene Census
ENSG00000128191	DGCR8	DGCR8 microprocessor complex subunit	22q11.21	protein_coding	8	490	1.63	181	16477	1.10	496	219	44.15	52	10.48	8	Cancer Gene Census
ENSG00000129152	MYOD1	myogenic differentiation 1	11p15.1	protein_coding	8	490	1.63	125	16477	0.76	496	94	18.95	131	26.41	8	Cancer Gene Census
ENSG00000136492	BRIP1	BRCA1 interacting protein C-terminal helicase 1	17q23.2	protein_coding	8	490	1.63	274	16477	1.66	496	193	38.91	42	8.47	8	Cancer Gene Census
ENSG00000136504	KAT7	lysine acetyltransferase 7	17q21.33	protein_coding	8	490	1.63	149	16477	0.90	496	184	37.10	40	8.06	8	Cancer Gene Census
ENSG00000138363	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	2q35	protein_coding	8	490	1.63	158	16477	0.96	496	89	17.94	114	22.98	8	Cancer Gene Census
ENSG00000138592	USP8	ubiquitin specific peptidase 8	15q21.2	protein_coding	8	490	1.63	199	16477	1.21	496	102	20.56	104	20.97	8	Cancer Gene Census
ENSG00000140521	POLG	DNA polymerase gamma, catalytic subunit	15q26.1	protein_coding	8	490	1.63	226	16477	1.37	496	160	32.26	63	12.70	8	Cancer Gene Census
ENSG00000141380	SS18	SS18 subunit of BAF chromatin remodeling complex	18q11.2	protein_coding	8	490	1.63	83	16477	0.50	496	143	28.83	97	19.56	9	Cancer Gene Census
ENSG00000147655	RSPO2	R-spondin 2	8q23.1	protein_coding	8	490	1.63	138	16477	0.84	496	277	55.85	15	3.02	11	Cancer Gene Census
ENSG00000151348	EXT2	exostosin glycosyltransferase 2	11p11.2	protein_coding	8	490	1.63	158	16477	0.96	496	128	25.81	91	18.35	8	Cancer Gene Census
ENSG00000162434	JAK1	Janus kinase 1	1p31.3	protein_coding	8	490	1.63	372	16477	2.26	496	64	12.90	122	24.60	8	Cancer Gene Census
ENSG00000164362	TERT	telomerase reverse transcriptase	5p15.33	protein_coding	8	490	1.63	257	16477	1.56	496	362	72.98	25	5.04	8	Cancer Gene Census
ENSG00000164754	RAD21	RAD21 cohesin complex component	8q24.11	protein_coding	8	490	1.63	197	16477	1.20	496	286	57.66	10	2.02	9	Cancer Gene Census
ENSG00000166888	STAT6	signal transducer and activator of transcription 6	12q13.3	protein_coding	8	490	1.63	166	16477	1.01	496	152	30.65	33	6.65	8	Cancer Gene Census
ENSG00000167751	KLK2	kallikrein related peptidase 2	19q13.33	protein_coding	8	490	1.63	96	16477	0.58	496	143	28.83	81	16.33	8	Cancer Gene Census
ENSG00000168421	RHOH	ras homolog family member H	4p14	protein_coding	8	490	1.63	83	16477	0.50	496	53	10.69	223	44.96	8	Cancer Gene Census
ENSG00000169032	MAP2K1	mitogen-activated protein kinase kinase 1	15q22.31	protein_coding	8	490	1.63	148	16477	0.90	496	112	22.58	93	18.75	8	Cancer Gene Census
ENSG00000178691	SUZ12	SUZ12 polycomb repressive complex 2 subunit	17q11.2	protein_coding	8	490	1.63	148	16477	0.90	496	134	27.02	83	16.73	8	Cancer Gene Census
ENSG00000181690	PLAG1	PLAG1 zinc finger	8q12.1	protein_coding	8	490	1.63	182	16477	1.10	496	209	42.14	38	7.66	8	Cancer Gene Census
ENSG00000182158	CREB3L2	cAMP responsive element binding protein 3 like 2	7q33	protein_coding	8	490	1.63	137	16477	0.83	496	178	35.89	60	12.10	9	Cancer Gene Census
ENSG00000182197	EXT1	exostosin glycosyltransferase 1	8q24.11	protein_coding	8	490	1.63	215	16477	1.30	496	285	57.46	10	2.02	9	Cancer Gene Census
ENSG00000182872	RBM10	RNA binding motif protein 10	Xp11.3	protein_coding	8	490	1.63	316	16477	1.92	496	0	0.00	0	0.00	8	Cancer Gene Census
ENSG00000187741	FANCA	FA complementation group A	16q24.3	protein_coding	8	490	1.63	256	16477	1.55	496	73	14.72	171	34.48	8	Cancer Gene Census
ENSG00000198900	TOP1	DNA topoisomerase I	20q12	protein_coding	8	490	1.63	168	16477	1.02	496	213	42.94	34	6.85	8	Cancer Gene Census
ENSG00000206503	HLA-A	major histocompatibility complex, class I, A	6p22.1	protein_coding	8	490	1.63	152	16477	0.92	496	105	21.17	102	20.56	9	Cancer Gene Census
ENSG00000213672	NCKIPSD	NCK interacting protein with SH3 domain	3p21.31	protein_coding	8	490	1.63	119	16477	0.72	496	2	0.40	326	65.73	9	Cancer Gene Census
ENSG00000006468	ETV1	ETS variant transcription factor 1	7p21.2	protein_coding	7	490	1.43	229	16477	1.39	496	228	45.97	38	7.66	8	Cancer Gene Census
ENSG00000068323	TFE3	transcription factor binding to IGHM enhancer 3	Xp11.23	protein_coding	7	490	1.43	203	16477	1.23	496	0	0.00	0	0.00	8	Cancer Gene Census
ENSG00000072694	FCGR2B	Fc fragment of IgG receptor IIb	1q23.3	protein_coding	7	490	1.43	95	16477	0.58	496	248	50.00	13	2.62	7	Cancer Gene Census
ENSG00000073578	SDHA	succinate dehydrogenase complex flavoprotein subunit A	5p15.33	protein_coding	7	490	1.43	191	16477	1.16	496	359	72.38	26	5.24	7	Cancer Gene Census
ENSG00000079432	CIC	capicua transcriptional repressor	19q13.2	protein_coding	7	490	1.43	463	16477	2.81	496	154	31.05	77	15.52	8	Cancer Gene Census
ENSG00000085832	EPS15	epidermal growth factor receptor pathway substrate 15	1p32.3	protein_coding	7	490	1.43	183	16477	1.11	496	69	13.91	114	22.98	7	Cancer Gene Census
ENSG00000096384	HSP90AB1	heat shock protein 90 alpha family class B member 1	6p21.1	protein_coding	7	490	1.43	201	16477	1.22	496	121	24.40	70	14.11	7	Cancer Gene Census
ENSG00000099949	LZTR1	leucine zipper like transcription regulator 1	22q11.21	protein_coding	7	490	1.43	275	16477	1.67	496	226	45.56	51	10.28	8	Cancer Gene Census
ENSG00000100721	TCL1A	TCL1 family AKT coactivator A	14q32.13	protein_coding	7	490	1.43	72	16477	0.44	496	130	26.21	117	23.59	8	Cancer Gene Census
ENSG00000102145	GATA1	GATA binding protein 1	Xp11.23	protein_coding	7	490	1.43	125	16477	0.76	496	0	0.00	0	0.00	7	Cancer Gene Census
ENSG00000104884	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit	19q13.32	protein_coding	7	490	1.43	196	16477	1.19	496	148	29.84	74	14.92	7	Cancer Gene Census
ENSG00000105221	AKT2	AKT serine/threonine kinase 2	19q13.2	protein_coding	7	490	1.43	167	16477	1.01	496	186	37.50	65	13.10	7	Cancer Gene Census
ENSG00000108375	RNF43	ring finger protein 43	17q22	protein_coding	7	490	1.43	402	16477	2.44	496	179	36.09	47	9.48	7	Cancer Gene Census
ENSG00000108924	HLF	HLF transcription factor, PAR bZIP family member	17q22	protein_coding	7	490	1.43	107	16477	0.65	496	174	35.08	48	9.68	7	Cancer Gene Census
ENSG00000110841	PPFIBP1	PPFIA binding protein 1	12p11.23, 12p11.22	protein_coding	7	490	1.43	194	16477	1.18	496	222	44.76	21	4.23	7	Cancer Gene Census
ENSG00000112531	QKI	QKI, KH domain containing RNA binding	6q26	protein_coding	7	490	1.43	190	16477	1.15	496	106	21.37	93	18.75	8	Cancer Gene Census
ENSG00000121741	ZMYM2	zinc finger MYM-type containing 2	13q12.11	protein_coding	7	490	1.43	288	16477	1.75	496	41	8.27	233	46.98	11	Cancer Gene Census
ENSG00000131759	RARA	retinoic acid receptor alpha	17q21.2	protein_coding	7	490	1.43	147	16477	0.89	496	145	29.23	75	15.12	7	Cancer Gene Census
ENSG00000132475	H3-3B	H3.3 histone B	17q25.1	protein_coding	7	490	1.43	74	16477	0.45	496	197	39.72	49	9.88	7	Cancer Gene Census
ENSG00000132781	MUTYH	mutY DNA glycosylase	1p34.1	protein_coding	7	490	1.43	128	16477	0.78	496	73	14.72	105	21.17	9	Cancer Gene Census
ENSG00000134323	MYCN	MYCN proto-oncogene, bHLH transcription factor	2p24.3	protein_coding	7	490	1.43	179	16477	1.09	496	211	42.54	27	5.44	7	Cancer Gene Census
ENSG00000136238	RAC1	Rac family small GTPase 1	7p22.1	protein_coding	7	490	1.43	105	16477	0.64	496	218	43.95	38	7.66	7	Cancer Gene Census
ENSG00000137265	IRF4	interferon regulatory factor 4	6p25.3	protein_coding	7	490	1.43	207	16477	1.26	496	113	22.78	114	22.98	7	Cancer Gene Census
ENSG00000138115	CYP2C8	cytochrome P450 family 2 subfamily C member 8	10q23.33	protein_coding	7	490	1.43	176	16477	1.07	496	53	10.69	175	35.28	7	Cancer Gene Census
ENSG00000156970	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B	15q15.1	protein_coding	7	490	1.43	169	16477	1.03	496	78	15.73	118	23.79	7	Cancer Gene Census
ENSG00000159784	FAM131B	family with sequence similarity 131 member B	7q34	protein_coding	7	490	1.43	151	16477	0.92	496	180	36.29	61	12.30	7	Cancer Gene Census
ENSG00000160867	FGFR4	fibroblast growth factor receptor 4	5q35.2	protein_coding	7	490	1.43	236	16477	1.43	496	32	6.45	251	50.60	8	Cancer Gene Census
ENSG00000163161	ERCC3	ERCC excision repair 3, TFIIH core complex helicase subunit	2q14.3	protein_coding	7	490	1.43	179	16477	1.09	496	160	32.26	31	6.25	7	Cancer Gene Census
ENSG00000163520	FBLN2	fibulin 2	3p25.1	protein_coding	7	490	1.43	284	16477	1.72	496	21	4.23	292	58.87	7	Cancer Gene Census
ENSG00000163655	GMPS	guanine monophosphate synthase	3q25.31	protein_coding	7	490	1.43	168	16477	1.02	496	397	80.04	5	1.01	7	Cancer Gene Census
ENSG00000168411	RFWD3	ring finger and WD repeat domain 3	16q23.1	protein_coding	7	490	1.43	126	16477	0.76	496	97	19.56	134	27.02	7	Cancer Gene Census
ENSG00000168646	AXIN2	axin 2	17q24.1	protein_coding	7	490	1.43	249	16477	1.51	496	203	40.93	42	8.47	7	Cancer Gene Census
ENSG00000169083	AR	androgen receptor	Xq12	protein_coding	7	490	1.43	341	16477	2.07	496	0	0.00	0	0.00	7	Cancer Gene Census
ENSG00000171310	CHST11	carbohydrate sulfotransferase 11	12q23.3	protein_coding	7	490	1.43	127	16477	0.77	496	114	22.98	56	11.29	7	Cancer Gene Census
ENSG00000172175	MALT1	MALT1 paracaspase	18q21.32	protein_coding	7	490	1.43	142	16477	0.86	496	79	15.93	158	31.85	7	Cancer Gene Census
ENSG00000174775	HRAS	HRas proto-oncogene, GTPase	11p15.5	protein_coding	7	490	1.43	162	16477	0.98	496	61	12.30	176	35.48	5	Cancer Gene Census
ENSG00000186575	NF2	neurofibromin 2	22q12.2	protein_coding	7	490	1.43	198	16477	1.20	496	204	41.13	59	11.90	7	Cancer Gene Census
ENSG00000026103	FAS	Fas cell surface death receptor	10q23.31	protein_coding	6	490	1.22	141	16477	0.86	496	46	9.27	193	38.91	6	Cancer Gene Census
ENSG00000065559	MAP2K4	mitogen-activated protein kinase kinase 4	17p12	protein_coding	6	490	1.22	214	16477	1.30	496	49	9.88	233	46.98	6	Cancer Gene Census
ENSG00000072501	SMC1A	structural maintenance of chromosomes 1A	Xp11.22	protein_coding	6	490	1.22	269	16477	1.63	496	0	0.00	0	0.00	6	Cancer Gene Census
ENSG00000077782	FGFR1	fibroblast growth factor receptor 1	8p11.23	protein_coding	6	490	1.22	232	16477	1.41	496	222	44.76	88	17.74	8	Cancer Gene Census
ENSG00000082898	XPO1	exportin 1	2p15	protein_coding	6	490	1.22	196	16477	1.19	496	257	51.81	5	1.01	6	Cancer Gene Census
ENSG00000100030	MAPK1	mitogen-activated protein kinase 1	22q11.22	protein_coding	6	490	1.22	94	16477	0.57	496	208	41.94	57	11.49	6	Cancer Gene Census
ENSG00000100311	PDGFB	platelet derived growth factor subunit B	22q13.1	protein_coding	6	490	1.22	85	16477	0.52	496	180	36.29	69	13.91	6	Cancer Gene Census
ENSG00000102034	ELF4	E74 like ETS transcription factor 4	Xq26.1	protein_coding	6	490	1.22	175	16477	1.06	496	0	0.00	0	0.00	8	Cancer Gene Census
ENSG00000107779	BMPR1A	bone morphogenetic protein receptor type 1A	10q23.2	protein_coding	6	490	1.22	116	16477	0.70	496	52	10.48	165	33.27	6	Cancer Gene Census
ENSG00000110092	CCND1	cyclin D1	11q13.3	protein_coding	6	490	1.22	142	16477	0.86	496	180	36.29	41	8.27	6	Cancer Gene Census
ENSG00000110844	PRPF40B	pre-mRNA processing factor 40 homolog B	12q13.12	protein_coding	6	490	1.22	200	16477	1.21	496	146	29.44	39	7.86	6	Cancer Gene Census
ENSG00000116016	EPAS1	endothelial PAS domain protein 1	2p21	protein_coding	6	490	1.22	212	16477	1.29	496	233	46.98	14	2.82	6	Cancer Gene Census
ENSG00000116132	PRRX1	paired related homeobox 1	1q24.2	protein_coding	6	490	1.22	163	16477	0.99	496	246	49.60	14	2.82	6	Cancer Gene Census
ENSG00000117020	AKT3	AKT serine/threonine kinase 3	1q43, 1q44	protein_coding	6	490	1.22	156	16477	0.95	496	249	50.20	21	4.23	7	Cancer Gene Census
ENSG00000119508	NR4A3	nuclear receptor subfamily 4 group A member 3	9q31.1	protein_coding	6	490	1.22	162	16477	0.98	496	92	18.55	142	28.63	6	Cancer Gene Census
ENSG00000120457	KCNJ5	potassium inwardly rectifying channel subfamily J member 5	11q24.3	protein_coding	6	490	1.22	160	16477	0.97	496	88	17.74	121	24.40	6	Cancer Gene Census
ENSG00000122512	PMS2	PMS1 homolog 2, mismatch repair system component	7p22.1	protein_coding	6	490	1.22	222	16477	1.35	496	217	43.75	35	7.06	7	Cancer Gene Census
ENSG00000122642	FKBP9	FKBP prolyl isomerase 9	7p14.3	protein_coding	6	490	1.22	153	16477	0.93	496	196	39.52	43	8.67	6	Cancer Gene Census
ENSG00000126778	SIX1	SIX homeobox 1	14q23.1	protein_coding	6	490	1.22	104	16477	0.63	496	102	20.56	130	26.21	6	Cancer Gene Census
ENSG00000131653	TRAF7	TNF receptor associated factor 7	16p13.3	protein_coding	6	490	1.22	151	16477	0.92	496	65	13.10	164	33.06	6	Cancer Gene Census
ENSG00000133895	MEN1	menin 1	11q13.1	protein_coding	6	490	1.22	163	16477	0.99	496	118	23.79	54	10.89	6	Cancer Gene Census
ENSG00000138795	LEF1	lymphoid enhancer binding factor 1	4q25	protein_coding	6	490	1.22	133	16477	0.81	496	35	7.06	195	39.31	6	Cancer Gene Census
ENSG00000140262	TCF12	transcription factor 12	15q21.3	protein_coding	6	490	1.22	191	16477	1.16	496	103	20.77	97	19.56	6	Cancer Gene Census
ENSG00000143437	ARNT	aryl hydrocarbon receptor nuclear translocator	1q21.3	protein_coding	6	490	1.22	163	16477	0.99	496	252	50.81	15	3.02	6	Cancer Gene Census
ENSG00000144554	FANCD2	FA complementation group D2	3p25.3	protein_coding	6	490	1.22	272	16477	1.65	496	24	4.84	284	57.26	6	Cancer Gene Census
ENSG00000146374	RSPO3	R-spondin 3	6q22.33	protein_coding	6	490	1.22	86	16477	0.52	496	102	20.56	89	17.94	6	Cancer Gene Census
ENSG00000147862	NFIB	nuclear factor I B	9p23, 9p22.3	protein_coding	6	490	1.22	163	16477	0.99	496	72	14.52	241	48.59	6	Cancer Gene Census
ENSG00000148737	TCF7L2	transcription factor 7 like 2	10q25.2, 10q25.3	protein_coding	6	490	1.22	300	16477	1.82	496	61	12.30	160	32.26	6	Cancer Gene Census
ENSG00000156976	EIF4A2	eukaryotic translation initiation factor 4A2	3q27.3	protein_coding	6	490	1.22	205	16477	1.24	496	426	85.89	3	0.60	6	Cancer Gene Census
ENSG00000158169	FANCC	FA complementation group C	9q22.32	protein_coding	6	490	1.22	120	16477	0.73	496	91	18.35	138	27.82	6	Cancer Gene Census
ENSG00000160271	RALGDS	ral guanine nucleotide dissociation stimulator	9q34.13, 9q34.2	protein_coding	6	490	1.22	183	16477	1.11	496	90	18.15	166	33.47	6	Cancer Gene Census
ENSG00000160957	RECQL4	RecQ like helicase 4	8q24.3	protein_coding	6	490	1.22	200	16477	1.21	496	279	56.25	34	6.85	6	Cancer Gene Census
ENSG00000162613	FUBP1	far upstream element binding protein 1	1p31.1	protein_coding	6	490	1.22	229	16477	1.39	496	72	14.52	122	24.60	7	Cancer Gene Census
ENSG00000168610	STAT3	signal transducer and activator of transcription 3	17q21.2	protein_coding	6	490	1.22	214	16477	1.30	496	132	26.61	78	15.73	6	Cancer Gene Census
ENSG00000169696	ASPSCR1	ASPSCR1 tether for SLC2A4, UBX domain containing	17q25.3	protein_coding	6	490	1.22	139	16477	0.84	496	177	35.69	74	14.92	6	Cancer Gene Census
ENSG00000173757	STAT5B	signal transducer and activator of transcription 5B	17q21.2	protein_coding	6	490	1.22	206	16477	1.25	496	132	26.61	79	15.93	6	Cancer Gene Census
ENSG00000177606	JUN	Jun proto-oncogene, AP-1 transcription factor subunit	1p32.1	protein_coding	6	490	1.22	86	16477	0.52	496	66	13.31	122	24.60	6	Cancer Gene Census
ENSG00000178053	MLF1	myeloid leukemia factor 1	3q25.32	protein_coding	6	490	1.22	96	16477	0.58	496	402	81.05	5	1.01	6	Cancer Gene Census
ENSG00000178105	DDX10	DEAD-box helicase 10	11q22.3	protein_coding	6	490	1.22	173	16477	1.05	496	98	19.76	108	21.77	6	Cancer Gene Census
ENSG00000182511	FES	FES proto-oncogene, tyrosine kinase	15q26.1	protein_coding	6	490	1.22	163	16477	0.99	496	159	32.06	62	12.50	7	Cancer Gene Census
ENSG00000182866	LCK	LCK proto-oncogene, Src family tyrosine kinase	1p35.2	protein_coding	6	490	1.22	167	16477	1.01	496	57	11.49	124	25.00	6	Cancer Gene Census
ENSG00000182944	EWSR1	EWS RNA binding protein 1	22q12.2	protein_coding	6	490	1.22	163	16477	0.99	496	199	40.12	63	12.70	6	Cancer Gene Census
ENSG00000183579	ZNRF3	zinc and ring finger 3	22q12.1	protein_coding	6	490	1.22	207	16477	1.26	496	202	40.73	60	12.10	7	Cancer Gene Census
ENSG00000184481	FOXO4	forkhead box O4	Xq13.1	protein_coding	6	490	1.22	147	16477	0.89	496	0	0.00	0	0.00	6	Cancer Gene Census
ENSG00000184702	SEPTIN5	septin 5	22q11.21	protein_coding	6	490	1.22	116	16477	0.70	496	213	42.94	56	11.29	6	Cancer Gene Census
ENSG00000187098	MITF	melanocyte inducing transcription factor	3p13	protein_coding	6	490	1.22	178	16477	1.08	496	6	1.21	332	66.94	6	Cancer Gene Census
ENSG00000187164	SHTN1	shootin 1	10q25.3	protein_coding	6	490	1.22	150	16477	0.91	496	64	12.90	157	31.65	6	Cancer Gene Census
ENSG00000213281	NRAS	NRAS proto-oncogene, GTPase	1p13.2	protein_coding	6	490	1.22	838	16477	5.09	496	50	10.08	160	32.26	5	Cancer Gene Census
ENSG00000275023	MLLT6	MLLT6, PHD finger containing	17q12	protein_coding	6	490	1.22	212	16477	1.29	496	140	28.23	83	16.73	7	Cancer Gene Census
ENSG00000018408	WWTR1	WW domain containing transcription regulator 1	3q25.1	protein_coding	5	490	1.02	95	16477	0.58	496	388	78.23	7	1.41	5	Cancer Gene Census
ENSG00000048462	TNFRSF17	TNF receptor superfamily member 17	16p13.13	protein_coding	5	490	1.02	53	16477	0.32	496	94	18.95	101	20.36	5	Cancer Gene Census
ENSG00000070756	PABPC1	poly(A) binding protein cytoplasmic 1	8q22.3	protein_coding	5	490	1.02	128	16477	0.78	496	262	52.82	14	2.82	5	Cancer Gene Census
ENSG00000072274	TFRC	transferrin receptor	3q29	protein_coding	5	490	1.02	143	16477	0.87	496	417	84.07	5	1.01	5	Cancer Gene Census
ENSG00000074266	EED	embryonic ectoderm development	11q14.2	protein_coding	5	490	1.02	118	16477	0.72	496	114	22.98	87	17.54	5	Cancer Gene Census
ENSG00000076685	NT5C2	5'-nucleotidase, cytosolic II	10q24.32, 10q24.33	protein_coding	5	490	1.02	110	16477	0.67	496	53	10.69	170	34.27	5	Cancer Gene Census
ENSG00000077150	NFKB2	nuclear factor kappa B subunit 2	10q24.32	protein_coding	5	490	1.02	158	16477	0.96	496	54	10.89	170	34.27	5	Cancer Gene Census
ENSG00000078061	ARAF	A-Raf proto-oncogene, serine/threonine kinase	Xp11.3	protein_coding	5	490	1.02	179	16477	1.09	496	0	0.00	0	0.00	5	Cancer Gene Census
ENSG00000078674	PCM1	pericentriolar material 1	8p22	protein_coding	5	490	1.02	230	16477	1.40	496	43	8.67	253	51.01	5	Cancer Gene Census
ENSG00000080824	HSP90AA1	heat shock protein 90 alpha family class A member 1	14q32.31	protein_coding	5	490	1.02	189	16477	1.15	496	144	29.03	111	22.38	5	Cancer Gene Census
ENSG00000104320	NBN	nibrin	8q21.3	protein_coding	5	490	1.02	191	16477	1.16	496	244	49.19	23	4.64	5	Cancer Gene Census
ENSG00000104419	NDRG1	N-myc downstream regulated 1	8q24.22	protein_coding	5	490	1.02	119	16477	0.72	496	295	59.48	10	2.02	5	Cancer Gene Census
ENSG00000105173	CCNE1	cyclin E1	19q12	protein_coding	5	490	1.02	113	16477	0.69	496	213	42.94	44	8.87	5	Cancer Gene Census
ENSG00000107882	SUFU	SUFU negative regulator of hedgehog signaling	10q24.32	protein_coding	5	490	1.02	127	16477	0.77	496	54	10.89	170	34.27	5	Cancer Gene Census
ENSG00000111252	SH2B3	SH2B adaptor protein 3	12q24.12	protein_coding	5	490	1.02	110	16477	0.67	496	111	22.38	49	9.88	5	Cancer Gene Census
ENSG00000115170	ACVR1	activin A receptor type 1	2q24.1	protein_coding	5	490	1.02	125	16477	0.76	496	159	32.06	41	8.27	5	Cancer Gene Census
ENSG00000117400	MPL	MPL proto-oncogene, thrombopoietin receptor	1p34.2	protein_coding	5	490	1.02	147	16477	0.89	496	78	15.73	106	21.37	5	Cancer Gene Census
ENSG00000119414	PPP6C	protein phosphatase 6 catalytic subunit	9q33.3	protein_coding	5	490	1.02	122	16477	0.74	496	86	17.34	146	29.44	5	Cancer Gene Census
ENSG00000121989	ACVR2A	activin A receptor type 2A	2q22.3, 2q23.1	protein_coding	5	490	1.02	376	16477	2.28	496	152	30.65	40	8.06	5	Cancer Gene Census
ENSG00000124181	PLCG1	phospholipase C gamma 1	20q12	protein_coding	5	490	1.02	254	16477	1.54	496	214	43.15	33	6.65	5	Cancer Gene Census
ENSG00000126524	SBDS	SBDS ribosome maturation factor	7q11.21	protein_coding	5	490	1.02	69	16477	0.42	496	196	39.52	28	5.65	5	Cancer Gene Census
ENSG00000127083	OMD	osteomodulin	9q22.31	protein_coding	5	490	1.02	89	16477	0.54	496	88	17.74	140	28.23	5	Cancer Gene Census
ENSG00000127152	BCL11B	BAF chromatin remodeling complex subunit BCL11B	14q32.2	protein_coding	5	490	1.02	351	16477	2.13	496	143	28.83	107	21.57	5	Cancer Gene Census
ENSG00000128714	HOXD13	homeobox D13	2q31.1	protein_coding	5	490	1.02	95	16477	0.58	496	167	33.67	32	6.45	5	Cancer Gene Census
ENSG00000129993	CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3	16q24.3	protein_coding	5	490	1.02	168	16477	1.02	496	74	14.92	175	35.28	5	Cancer Gene Census
ENSG00000130675	MNX1	motor neuron and pancreas homeobox 1	7q36.3	protein_coding	5	490	1.02	78	16477	0.47	496	160	32.26	73	14.72	5	Cancer Gene Census
ENSG00000139163	ETNK1	ethanolamine kinase 1	12p12.1	protein_coding	5	490	1.02	109	16477	0.66	496	241	48.59	20	4.03	5	Cancer Gene Census
ENSG00000142208	AKT1	AKT serine/threonine kinase 1	14q32.33	protein_coding	5	490	1.02	176	16477	1.07	496	150	30.24	106	21.37	5	Cancer Gene Census
ENSG00000143549	TPM3	tropomyosin 3	1q21.3	protein_coding	5	490	1.02	116	16477	0.70	496	253	51.01	14	2.82	5	Cancer Gene Census
ENSG00000143556	S100A7	S100 calcium binding protein A7	1q21.3	protein_coding	5	490	1.02	55	16477	0.33	496	252	50.81	15	3.02	5	Cancer Gene Census
ENSG00000143924	EML4	EMAP like 4	2p21	protein_coding	5	490	1.02	195	16477	1.18	496	223	44.96	16	3.23	5	Cancer Gene Census
ENSG00000145819	ARHGAP26	Rho GTPase activating protein 26	5q31.3	protein_coding	5	490	1.02	204	16477	1.24	496	17	3.43	266	53.63	6	Cancer Gene Census
ENSG00000152942	RAD17	RAD17 checkpoint clamp loader component	5q13.2	protein_coding	5	490	1.02	126	16477	0.76	496	13	2.62	281	56.65	5	Cancer Gene Census
ENSG00000157554	ERG	ETS transcription factor ERG	21q22.2	protein_coding	5	490	1.02	216	16477	1.31	496	57	11.49	174	35.08	5	Cancer Gene Census
ENSG00000160789	LMNA	lamin A/C	1q22	protein_coding	5	490	1.02	156	16477	0.95	496	247	49.80	18	3.63	6	Cancer Gene Census
ENSG00000163026	WDCP	WD repeat and coiled coil containing	2p23.3	protein_coding	5	490	1.02	129	16477	0.78	496	215	43.35	21	4.23	5	Cancer Gene Census
ENSG00000163930	BAP1	BRCA1 associated protein 1	3p21.1	protein_coding	5	490	1.02	332	16477	2.01	496	3	0.60	330	66.53	6	Cancer Gene Census
ENSG00000164438	TLX3	T cell leukemia homeobox 3	5q35.1	protein_coding	5	490	1.02	80	16477	0.49	496	26	5.24	261	52.62	5	Cancer Gene Census
ENSG00000164683	HEY1	hes related family bHLH transcription factor with YRPW motif 1	8q21.13	protein_coding	5	490	1.02	75	16477	0.46	496	236	47.58	29	5.85	6	Cancer Gene Census
ENSG00000164985	PSIP1	PC4 and SFRS1 interacting protein 1	9p22.3	protein_coding	5	490	1.02	156	16477	0.95	496	71	14.31	241	48.59	5	Cancer Gene Census
ENSG00000175595	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit	16p13.12	protein_coding	5	490	1.02	197	16477	1.20	496	92	18.55	104	20.97	5	Cancer Gene Census
ENSG00000178562	CD28	CD28 molecule	2q33.2	protein_coding	5	490	1.02	73	16477	0.44	496	137	27.62	65	13.10	5	Cancer Gene Census
ENSG00000179218	CALR	calreticulin	19p13.13	protein_coding	5	490	1.02	95	16477	0.58	496	101	20.36	137	27.62	6	Cancer Gene Census
